RUNNER,AGE,GENDER,EVENT COUNT
3292,N/A,N/A,10
3293,N/A,N/A,4
3294,N/A,N/A,0
3295,N/A,N/A,1
3296,N/A,N/A,1
3297,N/A,N/A,2
3298,N/A,N/A,5
3299,N/A,N/A,0
3300,N/A,N/A,0
3301,N/A,N/A,0
3302,N/A,N/A,3
3303,N/A,N/A,7
3304,N/A,N/A,1
3305,N/A,N/A,2
3306,N/A,N/A,0
3307,N/A,N/A,1
3308,N/A,N/A,2
3309,N/A,N/A,4
3310,N/A,N/A,1
3311,N/A,N/A,0
3312,N/A,N/A,4
3313,N/A,N/A,1
3314,N/A,N/A,0
3315,N/A,N/A,4
3316,N/A,N/A,2
3317,N/A,N/A,0
3318,N/A,N/A,1
3319,N/A,N/A,0
3320,N/A,N/A,37
3321,N/A,N/A,2
3322,N/A,N/A,1
3323,N/A,N/A,1
3324,N/A,N/A,1
3325,N/A,N/A,11
3326,N/A,N/A,4
3327,N/A,N/A,3
3328,N/A,N/A,1
3329,N/A,N/A,3
3330,N/A,N/A,1
3331,N/A,N/A,41
3332,N/A,N/A,1
3333,N/A,N/A,0
3334,N/A,N/A,1
3335,N/A,N/A,2
3336,N/A,N/A,2
3337,N/A,N/A,0
3338,N/A,N/A,2
3339,N/A,N/A,1
3340,N/A,N/A,0
3341,N/A,N/A,1
3342,N/A,N/A,0
3343,N/A,N/A,10
3344,N/A,N/A,8
3345,N/A,N/A,0
3346,N/A,N/A,0
3347,N/A,N/A,0
3348,N/A,N/A,0
3349,N/A,N/A,1
3350,N/A,N/A,4
3351,N/A,N/A,0
3352,N/A,N/A,0
3353,N/A,N/A,4
3354,N/A,N/A,14
3355,N/A,N/A,3
3356,N/A,N/A,2
3357,N/A,N/A,0
3358,N/A,N/A,2
3359,N/A,N/A,1
3360,N/A,N/A,3
3361,N/A,N/A,4
3362,N/A,N/A,10
3363,N/A,N/A,6
3364,N/A,N/A,7
3365,N/A,N/A,1
3366,N/A,N/A,1
3367,N/A,N/A,1
3368,N/A,N/A,0
3369,N/A,N/A,1
3370,N/A,N/A,0
3371,N/A,N/A,2
3372,N/A,N/A,1
3373,N/A,N/A,11
3374,N/A,N/A,4
3375,N/A,N/A,0
3376,N/A,N/A,1
3377,N/A,N/A,2
3378,N/A,N/A,2
3379,N/A,N/A,0
3380,N/A,N/A,1
3381,N/A,N/A,1
3382,N/A,N/A,0
3383,N/A,N/A,2
3384,N/A,N/A,2
3385,N/A,N/A,0
3386,N/A,N/A,0
3387,N/A,N/A,3
3388,N/A,N/A,0
3389,N/A,N/A,1
3390,N/A,N/A,1
3391,N/A,N/A,0
3392,N/A,N/A,0
3393,N/A,N/A,0
3394,N/A,N/A,9
3395,N/A,N/A,1
3396,N/A,N/A,3
3397,N/A,N/A,0
3398,N/A,N/A,10
3399,N/A,N/A,2
3400,N/A,N/A,1
3401,N/A,N/A,1
3402,N/A,N/A,1
3403,N/A,N/A,2
3404,N/A,N/A,0
3405,N/A,N/A,0
3406,N/A,N/A,0
3407,N/A,N/A,0
3408,N/A,N/A,2
3409,N/A,N/A,4
3410,N/A,N/A,0
3411,N/A,N/A,0
3412,N/A,N/A,5
3413,N/A,N/A,2
3414,N/A,N/A,1
3415,N/A,N/A,1
3416,N/A,N/A,1
3417,N/A,N/A,0
3418,N/A,N/A,0
3419,N/A,N/A,2
3420,N/A,N/A,1
3421,N/A,N/A,0
3422,N/A,N/A,1
3423,N/A,N/A,11
3424,N/A,N/A,0
3425,N/A,N/A,0
3426,N/A,N/A,0
3427,N/A,N/A,1
3428,N/A,N/A,0
3429,N/A,N/A,0
3430,N/A,N/A,4
3431,N/A,N/A,0
3432,N/A,N/A,3
3433,N/A,N/A,1
3434,N/A,N/A,3
3435,N/A,N/A,1
3436,N/A,N/A,1
3437,N/A,N/A,8
3438,N/A,N/A,0
3439,N/A,N/A,1
3440,N/A,N/A,8
3441,N/A,N/A,6
3442,N/A,N/A,3
3443,N/A,N/A,0
3444,N/A,N/A,0
3445,N/A,N/A,0
3446,N/A,N/A,0
3447,N/A,N/A,4
3448,N/A,N/A,3
3449,N/A,N/A,0
3450,N/A,N/A,1
3451,N/A,N/A,0
3452,N/A,N/A,0
3453,N/A,N/A,0
3454,N/A,N/A,0
3455,N/A,N/A,1
3456,N/A,N/A,1
3457,N/A,N/A,2
3458,N/A,N/A,0
3459,N/A,N/A,1
3460,N/A,N/A,0
3461,N/A,N/A,12
3462,N/A,N/A,2
3463,N/A,N/A,1
3464,N/A,N/A,0
3465,N/A,N/A,1
3466,N/A,N/A,0
3467,N/A,N/A,6
3468,N/A,N/A,0
3469,N/A,N/A,0
3470,N/A,N/A,3
3471,N/A,N/A,2
3472,N/A,N/A,1
3473,N/A,N/A,9
3474,N/A,N/A,0
3475,N/A,N/A,0
3476,N/A,N/A,6
3477,N/A,N/A,4
3478,N/A,N/A,0
3479,N/A,N/A,3
3480,N/A,N/A,0
3481,N/A,N/A,0
3482,N/A,N/A,4
3483,N/A,N/A,5
3484,N/A,N/A,2
3485,N/A,N/A,1
3486,N/A,N/A,3
3487,N/A,N/A,10
3488,N/A,N/A,2
3489,N/A,N/A,0
3490,N/A,N/A,2
3491,N/A,N/A,0
3492,N/A,N/A,1
3493,N/A,N/A,2
3494,N/A,N/A,0
3495,N/A,N/A,6
3496,N/A,N/A,1
3497,N/A,N/A,1
3498,N/A,N/A,1
3499,N/A,N/A,1
3500,N/A,N/A,1
3501,N/A,N/A,1
3502,N/A,N/A,13
3503,N/A,N/A,14
3504,N/A,N/A,1
3505,N/A,N/A,2
3506,N/A,N/A,1
3507,N/A,N/A,0
3508,N/A,N/A,0
3509,N/A,N/A,13
3510,N/A,N/A,2
3511,N/A,N/A,1
3512,N/A,N/A,0
3513,N/A,N/A,0
3514,N/A,N/A,1
3515,N/A,N/A,10
3516,N/A,N/A,2
3517,N/A,N/A,3
3518,N/A,N/A,0
3519,N/A,N/A,1
3520,N/A,N/A,0
3521,N/A,N/A,0
3522,N/A,N/A,1
3523,N/A,N/A,1
3524,N/A,N/A,1
3525,N/A,N/A,0
3526,N/A,N/A,0
3527,N/A,N/A,0
3528,N/A,N/A,4
3529,N/A,N/A,1
3530,N/A,N/A,1
3531,N/A,N/A,2
3532,N/A,N/A,1
3533,N/A,N/A,1
3534,N/A,N/A,1
3535,N/A,N/A,2
3536,N/A,N/A,1
3537,N/A,N/A,0
3538,N/A,N/A,0
3539,N/A,N/A,0
3540,N/A,N/A,14
3541,N/A,N/A,0
3542,N/A,N/A,2
3543,N/A,N/A,0
3544,N/A,N/A,0
3545,N/A,N/A,0
3546,N/A,N/A,0
3547,N/A,N/A,0
3548,N/A,N/A,0
3549,N/A,N/A,0
3550,N/A,N/A,0
3551,N/A,N/A,0
3552,N/A,N/A,3
3553,N/A,N/A,0
3554,N/A,N/A,4
3555,N/A,N/A,7
3556,N/A,N/A,0
3557,N/A,N/A,3
3558,N/A,N/A,0
3559,N/A,N/A,1
3560,N/A,N/A,2
3561,N/A,N/A,0
3562,N/A,N/A,1
3563,N/A,N/A,2
3564,N/A,N/A,0
3565,N/A,N/A,1
3566,N/A,N/A,0
3567,N/A,N/A,1
3568,N/A,N/A,0
3569,N/A,N/A,0
3570,N/A,N/A,0
3571,N/A,N/A,4
3572,N/A,N/A,10
3573,N/A,N/A,4
3574,N/A,N/A,1
3575,N/A,N/A,9
3576,N/A,N/A,10
3577,N/A,N/A,0
3578,N/A,N/A,1
3579,N/A,N/A,5
3580,N/A,N/A,0
3581,N/A,N/A,0
3582,N/A,N/A,0
3583,N/A,N/A,0
3584,N/A,N/A,1
3585,N/A,N/A,4
3586,N/A,N/A,3
3587,N/A,N/A,0
3588,N/A,N/A,2
3589,N/A,N/A,0
3590,N/A,N/A,7
3591,N/A,N/A,1
3592,N/A,N/A,1
3593,N/A,N/A,3
3594,N/A,N/A,4
3595,N/A,N/A,5
3596,N/A,N/A,2
3597,N/A,N/A,5
3598,N/A,N/A,0
3599,N/A,N/A,6
3600,N/A,N/A,1
3601,N/A,N/A,3
3602,N/A,N/A,0
3603,N/A,N/A,4
3604,N/A,N/A,0
3605,N/A,N/A,4
3606,N/A,N/A,1
3607,N/A,N/A,0
3608,N/A,N/A,6
3609,N/A,N/A,4
3610,N/A,N/A,1
3611,N/A,N/A,6
3612,N/A,N/A,1
3613,N/A,N/A,4
3614,N/A,N/A,0
3615,N/A,N/A,0
3616,N/A,N/A,1
3617,N/A,N/A,4
3618,N/A,N/A,0
3619,N/A,N/A,3
3620,N/A,N/A,1
3621,N/A,N/A,0
3622,N/A,N/A,0
3623,N/A,N/A,1
3624,N/A,N/A,0
3625,N/A,N/A,1
3626,N/A,N/A,0
3627,N/A,N/A,2
3628,N/A,N/A,3
3629,N/A,N/A,0
3630,N/A,N/A,1
3631,N/A,N/A,1
3632,N/A,N/A,1
3633,N/A,N/A,0
3634,N/A,N/A,1
3635,N/A,N/A,2
3636,N/A,N/A,6
3637,N/A,N/A,2
3638,N/A,N/A,0
3639,N/A,N/A,12
3640,N/A,N/A,0
3641,N/A,N/A,1
3642,N/A,N/A,6
3643,N/A,N/A,1
3644,N/A,N/A,0
3645,N/A,N/A,2
3646,N/A,N/A,0
3647,N/A,N/A,0
3648,N/A,N/A,0
3649,N/A,N/A,8
3650,N/A,N/A,4
3651,N/A,N/A,9
3652,N/A,N/A,1
3653,N/A,N/A,1
3654,N/A,N/A,0
3655,N/A,N/A,0
3656,N/A,N/A,13
3657,N/A,N/A,1
3658,N/A,N/A,3
3659,N/A,N/A,0
3660,N/A,N/A,0
3661,N/A,N/A,0
3662,N/A,N/A,0
3663,N/A,N/A,0
3664,N/A,N/A,0
3665,N/A,N/A,0
3666,N/A,N/A,5
3667,N/A,N/A,1
3668,N/A,N/A,0
3669,N/A,N/A,0
3670,N/A,N/A,1
3671,N/A,N/A,1
3672,N/A,N/A,2
3673,N/A,N/A,2
3674,N/A,N/A,1
3675,N/A,N/A,2
3676,N/A,N/A,2
3677,N/A,N/A,0
3678,N/A,N/A,3
3679,N/A,N/A,2
3680,N/A,N/A,4
3681,N/A,N/A,0
3682,N/A,N/A,1
3683,N/A,N/A,0
3684,N/A,N/A,1
3685,N/A,N/A,0
3686,N/A,N/A,2
3687,N/A,N/A,1
3688,N/A,N/A,0
3689,N/A,N/A,1
3690,N/A,N/A,0
3691,N/A,N/A,2
3692,N/A,N/A,4
3693,N/A,N/A,0
3694,N/A,N/A,18
3695,N/A,N/A,0
3696,N/A,N/A,14
3697,N/A,N/A,1
3698,N/A,N/A,2
3699,N/A,N/A,5
3700,N/A,N/A,0
3701,N/A,N/A,0
3702,N/A,N/A,5
3703,N/A,N/A,1
3704,N/A,N/A,7
3705,N/A,N/A,2
3706,N/A,N/A,0
3707,N/A,N/A,3
3708,N/A,N/A,0
3709,N/A,N/A,6
3710,N/A,N/A,0
3711,N/A,N/A,1
3712,N/A,N/A,9
3713,N/A,N/A,0
3714,N/A,N/A,3
3715,N/A,N/A,1
3716,N/A,N/A,5
3717,N/A,N/A,3
3718,N/A,N/A,12
3719,N/A,N/A,2
3720,N/A,N/A,0
3721,N/A,N/A,0
3722,N/A,N/A,1
3723,N/A,N/A,0
3724,N/A,N/A,0
3725,N/A,N/A,1
3726,N/A,N/A,2
3727,N/A,N/A,0
3728,N/A,N/A,10
3729,N/A,N/A,0
3730,N/A,N/A,1
3731,N/A,N/A,11
3732,N/A,N/A,0
3733,N/A,N/A,3
3734,N/A,N/A,3
3735,N/A,N/A,2
3736,N/A,N/A,5
3737,N/A,N/A,1
3738,N/A,N/A,1
3739,N/A,N/A,3
3740,N/A,N/A,0
3741,N/A,N/A,6
3742,N/A,N/A,1
3743,N/A,N/A,0
3744,N/A,N/A,0
3745,N/A,N/A,7
3746,N/A,N/A,0
3747,N/A,N/A,0
3748,N/A,N/A,5
3749,N/A,N/A,3
3750,N/A,N/A,2
3751,N/A,N/A,0
3752,N/A,N/A,0
3753,N/A,N/A,1
3754,N/A,N/A,1
3755,N/A,N/A,2
3756,N/A,N/A,1
3757,N/A,N/A,6
3758,N/A,N/A,3
3759,N/A,N/A,0
3760,N/A,N/A,0
3761,N/A,N/A,4
3762,N/A,N/A,1
3763,N/A,N/A,7
3764,N/A,N/A,9
3765,N/A,N/A,6
3766,N/A,N/A,0
3767,N/A,N/A,0
3768,N/A,N/A,2
3769,N/A,N/A,5
3770,N/A,N/A,2
3771,N/A,N/A,0
3772,N/A,N/A,0
3773,N/A,N/A,8
3774,N/A,N/A,18
3775,N/A,N/A,7
3776,N/A,N/A,1
3777,N/A,N/A,1
3778,N/A,N/A,0
3779,N/A,N/A,2
3780,N/A,N/A,1
3781,N/A,N/A,1
3782,N/A,N/A,0
3783,N/A,N/A,0
3784,N/A,N/A,0
3785,N/A,N/A,1
3786,N/A,N/A,0
3787,N/A,N/A,0
3788,N/A,N/A,0
3789,N/A,N/A,0
3790,N/A,N/A,0
3791,N/A,N/A,0
3792,N/A,N/A,0
3793,N/A,N/A,2
3794,N/A,N/A,1
3795,N/A,N/A,0
3796,N/A,N/A,2
3797,N/A,N/A,2
3798,N/A,N/A,1
3799,N/A,N/A,2
3800,N/A,N/A,2
3801,N/A,N/A,1
3802,N/A,N/A,2
3803,N/A,N/A,1
3804,N/A,N/A,0
3805,N/A,N/A,1
3806,N/A,N/A,1
3807,N/A,N/A,1
3808,N/A,N/A,1
3809,N/A,N/A,0
3810,N/A,N/A,0
3811,N/A,N/A,5
3812,N/A,N/A,5
3813,N/A,N/A,0
3814,N/A,N/A,3
3815,N/A,N/A,0
3816,N/A,N/A,0
3817,N/A,N/A,3
3818,N/A,N/A,0
3819,N/A,N/A,0
3820,N/A,N/A,9
3821,N/A,N/A,1
3822,N/A,N/A,1
3823,N/A,N/A,1
3824,N/A,N/A,1
3825,N/A,N/A,8
3826,N/A,N/A,1
3827,N/A,N/A,0
3828,N/A,N/A,0
3829,N/A,N/A,4
3830,N/A,N/A,6
3831,N/A,N/A,0
3832,N/A,N/A,5
3833,N/A,N/A,2
3834,N/A,N/A,7
3835,N/A,N/A,0
3836,N/A,N/A,0
3837,N/A,N/A,0
3838,N/A,N/A,0
3839,N/A,N/A,0
3840,N/A,N/A,1
3841,N/A,N/A,6
3842,N/A,N/A,4
3843,N/A,N/A,22
3844,N/A,N/A,0
3845,N/A,N/A,3
3846,N/A,N/A,3
3847,N/A,N/A,1
3848,N/A,N/A,0
3849,N/A,N/A,1
3850,N/A,N/A,2
3851,N/A,N/A,4
3852,N/A,N/A,0
3853,N/A,N/A,1
3854,N/A,N/A,4
3855,N/A,N/A,6
3856,N/A,N/A,0
3857,N/A,N/A,0
3858,N/A,N/A,1
3859,N/A,N/A,1
3860,N/A,N/A,0
3861,N/A,N/A,1
3862,N/A,N/A,1
3863,N/A,N/A,1
3864,N/A,N/A,9
3865,N/A,N/A,3
3866,N/A,N/A,1
3867,N/A,N/A,21
3868,N/A,N/A,0
3869,N/A,N/A,0
3870,N/A,N/A,10
3871,N/A,N/A,2
3872,N/A,N/A,0
3873,N/A,N/A,0
3874,N/A,N/A,5
3875,N/A,N/A,0
3876,N/A,N/A,0
3877,N/A,N/A,0
3878,N/A,N/A,1
3879,N/A,N/A,10
3880,N/A,N/A,0
3881,N/A,N/A,0
3882,N/A,N/A,10
3883,N/A,N/A,3
3884,N/A,N/A,0
3885,N/A,N/A,1
3886,N/A,N/A,0
3887,N/A,N/A,1
3888,N/A,N/A,0
3889,N/A,N/A,1
3890,N/A,N/A,4
3891,N/A,N/A,2
3892,N/A,N/A,0
3893,N/A,N/A,0
3894,N/A,N/A,3
3895,N/A,N/A,17
3896,N/A,N/A,0
3897,N/A,N/A,1
3898,N/A,N/A,2
3899,N/A,N/A,1
3900,N/A,N/A,2
3901,N/A,N/A,2
3902,N/A,N/A,0
3903,N/A,N/A,1
3904,N/A,N/A,1
3905,N/A,N/A,0
3906,N/A,N/A,0
3907,N/A,N/A,5
3908,N/A,N/A,0
3909,N/A,N/A,4
3910,N/A,N/A,0
3911,N/A,N/A,2
3912,N/A,N/A,2
3913,N/A,N/A,2
3914,N/A,N/A,3
3915,N/A,N/A,2
3916,N/A,N/A,5
3917,N/A,N/A,5
3918,N/A,N/A,3
3919,N/A,N/A,7
3920,N/A,N/A,1
3921,N/A,N/A,1
3922,N/A,N/A,1
3923,N/A,N/A,1
3924,N/A,N/A,5
3925,N/A,N/A,3
3926,N/A,N/A,3
3927,N/A,N/A,4
3928,N/A,N/A,8
3929,N/A,N/A,4
3930,N/A,N/A,4
3931,N/A,N/A,1
3932,N/A,N/A,1
3933,N/A,N/A,0
3934,N/A,N/A,4
3935,N/A,N/A,1
3936,N/A,N/A,3
3937,N/A,N/A,0
3938,N/A,N/A,0
3939,N/A,N/A,5
3940,N/A,N/A,1
3941,N/A,N/A,0
3942,N/A,N/A,4
3943,N/A,N/A,5
3944,N/A,N/A,6
3945,N/A,N/A,0
3946,N/A,N/A,2
3947,N/A,N/A,3
3948,N/A,N/A,0
3949,N/A,N/A,2
3950,N/A,N/A,0
3951,N/A,N/A,0
3952,N/A,N/A,0
3953,N/A,N/A,0
3954,N/A,N/A,2
3955,N/A,N/A,0
3956,N/A,N/A,2
3957,N/A,N/A,1
3958,N/A,N/A,0
3959,N/A,N/A,0
3960,N/A,N/A,6
3961,N/A,N/A,1
3962,N/A,N/A,0
3963,N/A,N/A,1
3964,N/A,N/A,5
3965,N/A,N/A,1
3966,N/A,N/A,1
3967,N/A,N/A,4
3968,N/A,N/A,3
3969,N/A,N/A,0
3970,N/A,N/A,0
3971,N/A,N/A,1
3972,N/A,N/A,1
3973,N/A,N/A,7
3974,N/A,N/A,0
3975,N/A,N/A,2
3976,N/A,N/A,7
3977,N/A,N/A,5
3978,N/A,N/A,5
3979,N/A,N/A,3
3980,N/A,N/A,2
3981,N/A,N/A,1
3982,N/A,N/A,0
3983,N/A,N/A,1
3984,N/A,N/A,0
3985,N/A,N/A,4
3986,N/A,N/A,3
3987,N/A,N/A,6
3988,N/A,N/A,2
3989,N/A,N/A,0
3990,N/A,N/A,0
3991,N/A,N/A,1
3992,N/A,N/A,1
3993,N/A,N/A,7
3994,N/A,N/A,0
3995,N/A,N/A,1
3996,N/A,N/A,0
3997,N/A,N/A,1
3998,N/A,N/A,8
3999,N/A,N/A,0
4000,N/A,N/A,0
4001,N/A,N/A,1
4002,N/A,N/A,1
4003,N/A,N/A,4
4004,N/A,N/A,3
4005,N/A,N/A,5
4006,N/A,N/A,1
4007,N/A,N/A,2
4008,N/A,N/A,0
4009,N/A,N/A,0
4010,N/A,N/A,1
4011,N/A,N/A,1
4012,N/A,N/A,5
4013,N/A,N/A,0
4014,N/A,N/A,0
4015,N/A,N/A,1
4016,N/A,N/A,1
4017,N/A,N/A,4
4018,N/A,N/A,2
4019,N/A,N/A,4
4020,N/A,N/A,1
4021,N/A,N/A,12
4022,N/A,N/A,1
4023,N/A,N/A,2
4024,N/A,N/A,0
4025,N/A,N/A,11
4026,N/A,N/A,0
4027,N/A,N/A,0
4028,N/A,N/A,0
4029,N/A,N/A,21
4030,N/A,N/A,4
4031,N/A,N/A,2
4032,N/A,N/A,1
4033,N/A,N/A,0
4034,N/A,N/A,1
4035,N/A,N/A,6
4036,N/A,N/A,0
4037,N/A,N/A,0
4038,N/A,N/A,12
4039,N/A,N/A,4
4040,N/A,N/A,0
4041,N/A,N/A,3
4042,N/A,N/A,0
4043,N/A,N/A,7
4044,N/A,N/A,3
4045,N/A,N/A,2
4046,N/A,N/A,2
4047,N/A,N/A,11
4048,N/A,N/A,0
4049,N/A,N/A,0
4050,N/A,N/A,0
4051,N/A,N/A,5
4052,N/A,N/A,4
4053,N/A,N/A,3
4054,N/A,N/A,1
4055,N/A,N/A,4
4056,N/A,N/A,4
4057,N/A,N/A,1
4058,N/A,N/A,0
4059,N/A,N/A,1
4060,N/A,N/A,1
4061,N/A,N/A,0
4062,N/A,N/A,0
4063,N/A,N/A,4
4064,N/A,N/A,0
4065,N/A,N/A,1
4066,N/A,N/A,3
4067,N/A,N/A,3
4068,N/A,N/A,4
4069,N/A,N/A,38
4070,N/A,N/A,0
4071,N/A,N/A,9
4072,N/A,N/A,0
4073,N/A,N/A,0
4074,N/A,N/A,1
4075,N/A,N/A,0
4076,N/A,N/A,2
4077,N/A,N/A,1
4078,N/A,N/A,2
4079,N/A,N/A,1
4080,N/A,N/A,1
4081,N/A,N/A,0
4082,N/A,N/A,0
4083,N/A,N/A,0
4084,N/A,N/A,0
4085,N/A,N/A,3
4086,N/A,N/A,0
4087,N/A,N/A,0
4088,N/A,N/A,2
4089,N/A,N/A,1
4090,N/A,N/A,1
4091,N/A,N/A,8
4092,N/A,N/A,1
4093,N/A,N/A,2
4094,N/A,N/A,0
4095,N/A,N/A,0
4096,N/A,N/A,0
4097,N/A,N/A,1
4098,N/A,N/A,3
4099,N/A,N/A,3
4100,N/A,N/A,7
4101,N/A,N/A,1
4102,N/A,N/A,1
4103,N/A,N/A,0
4104,N/A,N/A,0
4105,N/A,N/A,1
4106,N/A,N/A,5
4107,N/A,N/A,0
4108,N/A,N/A,0
4109,N/A,N/A,0
4110,N/A,N/A,1
4111,N/A,N/A,9
4112,N/A,N/A,0
4113,N/A,N/A,1
4114,N/A,N/A,0
4115,N/A,N/A,0
4116,N/A,N/A,1
4117,N/A,N/A,5
4118,N/A,N/A,0
4119,N/A,N/A,1
4120,N/A,N/A,8
4121,N/A,N/A,0
4122,N/A,N/A,3
4123,N/A,N/A,2
4124,N/A,N/A,6
4125,N/A,N/A,0
4126,N/A,N/A,0
4127,N/A,N/A,1
4128,N/A,N/A,8
4129,N/A,N/A,6
4130,N/A,N/A,1
4131,N/A,N/A,0
4132,N/A,N/A,0
4133,N/A,N/A,1
4134,N/A,N/A,0
4135,N/A,N/A,1
4136,N/A,N/A,6
4137,N/A,N/A,3
4138,N/A,N/A,4
4139,N/A,N/A,0
4140,N/A,N/A,1
4141,N/A,N/A,6
4142,N/A,N/A,2
4143,N/A,N/A,0
4144,N/A,N/A,2
4145,N/A,N/A,3
4146,N/A,N/A,2
4147,N/A,N/A,3
4148,N/A,N/A,0
4149,N/A,N/A,0
4150,N/A,N/A,4
4151,N/A,N/A,1
4152,N/A,N/A,8
4153,N/A,N/A,7
4154,N/A,N/A,0
4155,N/A,N/A,4
4156,N/A,N/A,0
4157,N/A,N/A,0
4158,N/A,N/A,0
4159,N/A,N/A,1
4160,N/A,N/A,4
4161,N/A,N/A,0
4162,N/A,N/A,1
4163,N/A,N/A,1
4164,N/A,N/A,4
4165,N/A,N/A,3
4166,N/A,N/A,3
4167,N/A,N/A,0
4168,N/A,N/A,1
4169,N/A,N/A,5
4170,N/A,N/A,1
4171,N/A,N/A,8
4172,N/A,N/A,0
4173,N/A,N/A,2
4174,N/A,N/A,4
4175,N/A,N/A,1
4176,N/A,N/A,2
4177,N/A,N/A,1
4178,N/A,N/A,2
4179,N/A,N/A,3
4180,N/A,N/A,4
4181,N/A,N/A,8
4182,N/A,N/A,0
4183,N/A,N/A,1
4184,N/A,N/A,0
4185,N/A,N/A,1
4186,N/A,N/A,0
4187,N/A,N/A,2
4188,N/A,N/A,0
4189,N/A,N/A,4
4190,N/A,N/A,3
4191,N/A,N/A,1
4192,N/A,N/A,2
4193,N/A,N/A,1
4194,N/A,N/A,1
4195,N/A,N/A,3
4196,N/A,N/A,0
4197,N/A,N/A,3
4198,N/A,N/A,0
4199,N/A,N/A,0
4200,N/A,N/A,1
4201,N/A,N/A,3
4202,N/A,N/A,0
4203,N/A,N/A,0
4204,N/A,N/A,0
4205,N/A,N/A,3
4206,N/A,N/A,0
4207,N/A,N/A,0
4208,N/A,N/A,0
4209,N/A,N/A,1
4210,N/A,N/A,1
4211,N/A,N/A,2
4212,N/A,N/A,0
4213,N/A,N/A,1
4214,N/A,N/A,2
4215,N/A,N/A,3
4216,N/A,N/A,14
4217,N/A,N/A,0
4218,N/A,N/A,2
4219,N/A,N/A,0
4220,N/A,N/A,0
4221,N/A,N/A,0
4222,N/A,N/A,1
4223,N/A,N/A,1
4224,N/A,N/A,2
4225,N/A,N/A,0
4226,N/A,N/A,4
4227,N/A,N/A,15
4228,N/A,N/A,6
4229,N/A,N/A,0
4230,N/A,N/A,0
4231,N/A,N/A,0
4232,N/A,N/A,1
4233,N/A,N/A,0
4234,N/A,N/A,0
4235,N/A,N/A,5
4236,N/A,N/A,2
4237,N/A,N/A,1
4238,N/A,N/A,4
4239,N/A,N/A,1
4240,N/A,N/A,1
4241,N/A,N/A,8
4242,N/A,N/A,1
4243,N/A,N/A,0
4244,N/A,N/A,1
4245,N/A,N/A,1
4246,N/A,N/A,4
4247,N/A,N/A,0
4248,N/A,N/A,0
4249,N/A,N/A,2
4250,N/A,N/A,1
4251,N/A,N/A,1
4252,N/A,N/A,0
4253,N/A,N/A,4
4254,N/A,N/A,1
4255,N/A,N/A,1
4256,N/A,N/A,1
4257,N/A,N/A,1
4258,N/A,N/A,5
4259,N/A,N/A,0
4260,N/A,N/A,0
4261,N/A,N/A,1
4262,N/A,N/A,1
4263,N/A,N/A,0
4264,N/A,N/A,2
4265,N/A,N/A,12
4266,N/A,N/A,2
4267,N/A,N/A,1
4268,N/A,N/A,1
4269,N/A,N/A,1
4270,N/A,N/A,1
4271,N/A,N/A,1
4272,N/A,N/A,0
4273,N/A,N/A,0
4274,N/A,N/A,7
4275,N/A,N/A,1
4276,N/A,N/A,1
4277,N/A,N/A,1
4278,N/A,N/A,0
4279,N/A,N/A,6
4280,N/A,N/A,0
4281,N/A,N/A,0
4282,N/A,N/A,2
4283,N/A,N/A,1
4284,N/A,N/A,0
4285,N/A,N/A,7
4286,N/A,N/A,0
4287,N/A,N/A,1
4288,N/A,N/A,0
4289,N/A,N/A,21
4290,N/A,N/A,6
4291,N/A,N/A,5
4292,N/A,N/A,1
4293,N/A,N/A,1
4294,N/A,N/A,1
4295,N/A,N/A,4
4296,N/A,N/A,0
4297,N/A,N/A,2
4298,N/A,N/A,1
4299,N/A,N/A,6
4300,N/A,N/A,0
4301,N/A,N/A,0
4302,N/A,N/A,1
4303,N/A,N/A,1
4304,N/A,N/A,1
4305,N/A,N/A,1
4306,N/A,N/A,2
4307,N/A,N/A,2
4308,N/A,N/A,6
4309,N/A,N/A,3
4310,N/A,N/A,0
4311,N/A,N/A,1
4312,N/A,N/A,0
4313,N/A,N/A,2
4314,N/A,N/A,1
4315,N/A,N/A,20
4316,N/A,N/A,14
4317,N/A,N/A,0
4318,N/A,N/A,0
4319,N/A,N/A,0
4320,N/A,N/A,0
4321,N/A,N/A,1
4322,N/A,N/A,2
4323,N/A,N/A,6
4324,N/A,N/A,1
4325,N/A,N/A,2
4326,N/A,N/A,2
4327,N/A,N/A,1
4328,N/A,N/A,4
4329,N/A,N/A,4
4330,N/A,N/A,1
4331,N/A,N/A,0
4332,N/A,N/A,1
4333,N/A,N/A,1
4334,N/A,N/A,3
4335,N/A,N/A,0
4336,N/A,N/A,3
4337,N/A,N/A,2
4338,N/A,N/A,0
4339,N/A,N/A,1
4340,N/A,N/A,0
4341,N/A,N/A,1
4342,N/A,N/A,3
4343,N/A,N/A,0
4344,N/A,N/A,4
4345,N/A,N/A,1
4346,N/A,N/A,0
4347,N/A,N/A,0
4348,N/A,N/A,11
4349,N/A,N/A,0
4350,N/A,N/A,4
4351,N/A,N/A,3
4352,N/A,N/A,3
4353,N/A,N/A,8
4354,N/A,N/A,0
4355,N/A,N/A,0
4356,N/A,N/A,0
4357,N/A,N/A,0
4358,N/A,N/A,2
4359,N/A,N/A,24
4360,N/A,N/A,0
4361,N/A,N/A,11
4362,N/A,N/A,1
4363,N/A,N/A,0
4364,N/A,N/A,0
4365,N/A,N/A,4
4366,N/A,N/A,20
