RUNNER,NAME,TYPE,DATE,DISTANCE,CATEGORY
5931,Demi Marathon de Sherbrooke,half marathon,2012-06-30,21.0975,M30-39
5931,Au rythme de nos foulées Châteauguay,half marathon,2012-05-13,21.0975,M40-49
5347,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M70+
2246,Ironman Mont-Tremblant,resultats,2014-08-17,-1,M18-24
2246,Ironman Mont-Tremblant,overall results,2013-08-18,-1,M18-24
2246,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M18-24
2246,Ironman Mont-Tremblant 70.3,half ironman,2012-06-24,21.1,M18-24
1404,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M50-54
2794,Ironman World Championship presented by GoPro,overall results,2014-10-11,-1,M30-34
2794,Ho`ala Swim,2.4 mile swim,2014-10-04,-1,M30-34
2794,Ironman Mont-Tremblant 70.3 World Championship,resultats,2014-09-07,-1,M30-34
2794,Ironman Mont-Tremblant,resultats,2014-08-17,-1,M30-34
2794,Ironman Mont-Tremblant 70.3,overall,2014-06-22,-1,M30-34
2794,Ironman Texas,overall results,2014-05-17,-1,M30-34
2794,Ironman 70.3 Muskoka,overall results,2013-09-08,-1,M30-34
2794,Ironman Mont-Tremblant,overall results,2013-08-18,-1,M30-34
2794,K-Town Triathlon and Duathlon,long course,2013-08-04,-1,M30-34
2794,Course et marche populaires de LaSalle,10km,2013-03-24,10.0,M30-39
2794,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M25-29
2794,Ironman 70.3 Timberman,half ironman,2012-08-19,21.1,M25-29
2794,Triathlon Trimemphre de Magog,triathlon longue distance,2012-07-22,-1,M25-29
2794,Triathlon / Duathlon Mont-Tremblant,triathlon olympic,2012-06-09,-1,M25-29
8302,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M40-44
8302,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M40-44
8302,Demi Marathon de Sherbrooke,half marathon,2013-06-29,21.0975,M40-49
8302,Marathon Oasis de Montreal,half marathon,2012-09-23,21.0975,M40-44
4054,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M35-39
1378,Triathlon Esprit de Montreal,triathlon olympic,2014-09-06,-1,F25-29
5183,Mud Hero Montreal,6km,2013-06-15,6.0,M50-54
5183,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M50-54
8447,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F40-44
8447,Tour du Lac Brome,20km route,2013-06-16,20.0,F40-49
8447,Défi course et marche Desjardins Sainte Thérèse,10km,2013-05-05,10.0,F40-49
8447,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F40-44
8447,Course de la Fondation hopital Saint Jerome,10km,2012-05-12,10.0,F30-39
7956,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F35-39
7956,Marathon Oasis de Montreal,half marathon,2012-09-23,21.0975,F30-34
7926,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M18-24
7926,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M18-24
6052,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M30-34
6052,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M30-34
6052,Défi Hivernal Ile Bizard,10km,2014-02-16,10.0,M30-39
6052,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M30-34
6052,Defi Deux-Montagnes,10km,2013-06-09,10.0,M30-39
6052,Défi course et marche Desjardins Sainte Thérèse,10km,2013-05-05,10.0,M30-39
6052,Course Printaniere Oka,10km course,2013-04-21,10.0,M 30-39
6052,Défi Hivernal Ile Bizard,10km,2013-02-17,10.0,M30-39
6052,Défi course et marche Desjardins Sainte Thérèse,10km,2012-05-06,10.0,M30-39
285,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M50-54
7351,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M40-44
7351,Défi Boréal Sainte-Anne-de-Bellevue,20km,2014-08-03,20.0,M40-49
7351,A votre rythme,half marathon,2014-06-08,21.0975,M40-49
7351,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,M40-44
7351,Au rythme de nos foulées Châteauguay,half marathon,2014-05-11,21.0975,M40-49
7351,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M40-44
7351,Course Saint-Laurent,10km,2014-04-13,10.0,M40-49
7351,Course et marche populaires de LaSalle,10km,2014-03-30,10.0,M40-49
7351,Défi Hivernal Ile Bizard,10km,2014-02-16,10.0,M40-49
7351,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M40-44
7351,Banque Scotia 21km et 5km,21km,2013-04-28,21.0,M40-44
7351,Course et marche populaires de LaSalle,10km,2013-03-24,10.0,M40-49
7351,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M40-44
7351,Le 5km Endurance,5km,2012-08-15,5.0,M40-49
7351,Défi Boréal Sainte-Anne-de-Bellevue,20km,2012-08-05,20.0,M40-49
7351,Ottawa Race Weekend,marathon,2012-05-27,42.195,M40-44
7351,Banque Scotia 21km et 5km,21,1km,2012-04-29,-1,M40-44
7351,Course Saint-Laurent,10km,2012-04-22,10.0,M40-49
7351,Course et marche populaires de LaSalle,10km,2012-03-25,10.0,M40-49
125,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M35-39
125,Demi Marathon International Oasis de Levis,half marathon,2013-05-05,21.0975,M30-39
3176,CGC Ottawa Game of Life 5K & 10K Run/Walk,5km,2013-07-01,5.0,M25-29
3176,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M18-24
5113,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F25-29
6941,Marathon Oasis Rock ‘n’ Roll de Montréal,10km,2014-09-28,10.0,M45-49
712,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
712,Ottawa Race Weekend,marathon,2012-05-27,42.195,M35-39
2608,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,M40-44
2608,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M40-44
2608,Course de la Bataille des Plaines,10km,2013-06-02,10.0,M40-49
2608,Marathon Oasis de Montreal,half marathon,2012-09-23,21.0975,M35-39
7961,Course Fondation Hotel Dieu de Sorel,21km,2014-09-14,21.0,M40-49
6987,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M30-34
6987,Triathlon Esprit de Montreal,esprit,2014-09-06,-1,M30-34
6987,Triathlon Esprit de Montreal,triathlon half esprit,2012-09-08,-1,M30-34
8233,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M18-24
8233,La Grande Viree des Sentiers St-Bruno,20km,2013-06-09,20.0,M-JUN
8233,Cross-Country Saint-Laurent Select,5km,2012-10-20,5.0,F16-17
8233,Classique Du Parc La Fontaine,5km,2012-10-14,5.0,M16-17
1947,Course de la Cite-Limoilou,10km,2014-09-28,10.0,M40-49
1947,Granfondo Garneau-Cascades,110km,2013-08-11,110.0,M40-49
1947,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M35-39
1947,Marathon des Deux Rives Lévis-Québec,half marathon,2012-08-26,21.0975,M30-39
1947,Defi des Escaliers,grimpeurs,2012-06-03,-1,M30-39
1947,Defi des Escaliers,sprinteurs,2012-06-03,-1,M30-39
1947,Defi des Escaliers,19km,2012-06-03,19.0,M30-39
3768,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M55-59
3768,Marathon SSQ Lévis-Québec,half marathon,2014-08-24,21.0975,M50-59
3170,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F30-34
286,Tamarack Ottawa Race Weekend,scotiabankm ottawa half marathon,2014-05-25,-1,M55-59
286,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M55-59
286,Le 5km Endurance,5km,2013-08-14,5.0,M50-59
286,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,M55-59
286,Ottawa Race Weekend,half marathon,2012-05-27,21.0975,M55-59
1314,Scotiabank Toronto Waterfront Marathon,marathon,2014-10-19,42.195,M40-44
1314,Army Run - Course de l'Armée,5km,2014-09-21,5.0,M40-44
1314,Tamarack Ottawa Race Weekend,scotiabankm ottawa half marathon,2014-05-25,-1,M40-44
1314,Tamarack Ottawa Race Weekend,lowertown brewery ottawa 10km,2014-05-24,-1,M40-44
1314,Demi Marathon International Oasis de Levis,half marathon,2014-05-04,21.0975,M40-49
1314,Ottawa Race Weekend,ottawa 10km,2013-05-25,-1,M40-44
1314,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M40-44
1314,Ottawa Race Weekend,half marathon,2012-05-27,21.0975,M40-44
6870,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,F35-39
825,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M30-34
825,Marathon Oasis de Montreal,10km,2012-09-23,10.0,M30-34
1874,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F25-29
1874,Demi Marathon International Oasis de Levis,half marathon,2014-05-04,21.0975,F20-29
7375,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M45-49
7375,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M45-49
7375,Demi Marathon Hypothermique,half marathon,2014-02-16,21.0975,M40-49
7375,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M45-49
7375,Le 5km Endurance,5km,2013-08-14,5.0,M40-49
7375,Classique Du Parc La Fontaine,10km,2012-10-14,10.0,M40-49
672,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M25-29
7106,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M25-29
4843,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M30-34
4843,Ironman 70.3 Miami,overall results,2012-10-28,-1,M30-34
600,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M45-49
600,Classique Du Parc La Fontaine,10km,2012-10-14,10.0,M40-49
600,Coupe Dix30 2012,10km,2012-08-19,10.0,M40-49
600,Coupe Dix30 2012,10km,2012-06-24,10.0,M20-29
8258,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M60-64
8126,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M30-34
4366,Cross-Country Saint-Laurent Select,5km,2013-10-19,5.0,M50-59
4366,Le Cross Des Couleurs,8km,2013-10-13,8.0,M50-59
4366,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M50-54
4366,La Grande Vadrouille,5km,2013-09-15,5.0,M50-59
4366,La Valse des coureurs,5km,2013-08-25,5.0,M50-59
4366,Le 5km Endurance,5km,2013-08-14,5.0,M50-59
4366,Défi Boréal Sainte-Anne-de-Bellevue,5km,2013-08-04,5.0,M50-59
4366,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M50-54
4366,Défi Hivernal Ile Bizard,5km,2013-02-17,5.0,M50-59
4366,Cross-Country Saint-Laurent Select,5km,2012-10-20,5.0,M50-59
4366,Classique Du Parc La Fontaine,10km,2012-10-14,10.0,M50-59
4366,Le Cross Des Couleurs,8km,2012-10-07,8.0,M50-59
4366,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M50-54
4366,La Grande Vadrouille,5km,2012-09-16,5.0,M50-59
4366,Le 5km Endurance,5km,2012-08-15,5.0,M50-59
4366,Défi Tri-O-Lacs,5km,2012-06-03,5.0,M50-59
4366,Au rythme de nos foulées Châteauguay,5km,2012-05-13,5.0,M50-59
4366,Défi course et marche Desjardins Sainte Thérèse,5km,2012-05-06,5.0,M50-59
4366,Course Saint-Laurent,5km,2012-04-22,5.0,M50-59
4366,Course et marche populaires de LaSalle,5km,2012-03-25,5.0,M50-59
4479,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M35-39
4479,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M30-34
4479,Ottawa Race Weekend,half marathon,2012-05-27,21.0975,M30-34
4479,Banque Scotia 21km et 5km,21,1km,2012-04-29,-1,M30-34
4479,Course et marche populaires de LaSalle,10km,2012-03-25,10.0,M30-39
5019,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F45-49
199,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F45-49
4952,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F40-44
3749,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,M50-54
3749,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M45-49
3749,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M45-49
5245,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M40-44
3042,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M45-49
3042,Demi Marathon Hypothermique,half marathon,2014-02-16,21.0975,M40-49
3042,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M45-49
3042,Ironman Mont-Tremblant 70.3,half ironman,2013-06-23,21.1,M45-49
3042,La Foulee des Parcs,5km poussettes,2013-06-16,5.0,M40-49
3042,Triathlon / Duathlon Mont-Tremblant,duathlon olympic,2013-06-08,-1,M40-49
3042,Banque Scotia 21km et 5km,21km,2013-04-28,21.0,M45-49
4509,Tamarack Ottawa Race Weekend,scotiabankm ottawa half marathon,2014-05-25,-1,F30-34
4509,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,F30-34
4509,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F30-34
1780,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
1780,Tour du Lac Brome,20km route,2014-06-15,20.0,M30-39
1780,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M35-39
1780,Tour du Lac Brome,20km route,2012-06-17,20.0,M30-39
5012,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M55-59
5012,Ottawa Race Weekend,ottawa 10km,2013-05-25,-1,M55-59
6668,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,M40-44
6668,Triathlon Esprit de Montreal,triathlon olympic,2014-09-06,-1,M40-44
6668,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,M40-44
6668,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M40-44
6668,Oka Road Race,half marathon,2013-11-03,21.0975,M40-49
6668,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M40-44
6668,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M40-44
6668,Banque Scotia 21km et 5km,21km,2013-04-28,21.0,M40-44
6668,Banque Scotia 21km et 5km,21,1km,2012-04-29,-1,M35-39
3287,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
3287,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M35-39
3287,Oka Road Race,half marathon,2013-11-03,21.0975,M30-39
6698,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F40-44
6698,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F40-44
6698,Ottawa Race Weekend,half marathon,2012-05-27,21.0975,F40-44
1886,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M18-24
7371,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M40-44
5344,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M45-49
5344,Marathon SSQ Lévis-Québec,half marathon,2014-08-24,21.0975,M40-49
5344,Trail du coureur des bois de Duchesnay,grand trail   18km,2014-05-19,-1,M40-49
5344,Demi Marathon International Oasis de Levis,half marathon,2014-05-04,21.0975,M40-49
5344,Marathon des Deux Rives Lévis-Québec,half marathon,2013-08-25,21.0975,M40-49
5344,Marathon des Deux Rives Lévis-Québec,half marathon,2013-08-25,21.0975,M40-49
5344,Demi Marathon International Oasis de Levis,half marathon,2013-05-05,21.0975,M40-49
5344,Marathon des Deux Rives Lévis-Québec,half marathon,2012-08-26,21.0975,M40-49
5344,Marathon des Deux Rives Lévis-Québec,half marathon,2012-08-26,21.0975,M40-49
3796,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M55-59
3796,La Grande Viree des Sentiers St-Bruno,20km,2012-06-10,20.0,M50-59
7461,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,F25-29
7461,Tim Hortons Casablanca Classic 8 & 3K,8km,2013-11-09,8.0,F20-24
7461,Scotiabank Toronto Waterfront Marathon,half marathon,2012-10-14,21.0975,F20-24
3612,Marathon Oasis de Montreal,1km p'tit marathon,2013-09-22,1.0,M13+
7928,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M40-44
8008,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,F35-39
8008,The North Face Ultra-Trail Harricana du Canada,28km   momentum technologies,2014-09-13,28.0,F30-39
6332,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M40-44
6087,Army Run - Course de l'Armée,half marathon   half marathon,2014-09-21,-1,M35-39
6087,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M35-39
6087,Rattle me Bones 5 and 10km,wishbone race 10km,2012-10-28,-1,M30-39
6087,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M35-39
6087,BMO Vancouver Marathon,marathon,2012-05-06,42.195,M35-39
6518,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M35-39
1476,Scotiabank Vancouver Half Marathon,half marathon,2014-06-22,21.0975,F55-59
1476,Scotiabank Toronto Waterfront Marathon,half marathon,2013-10-20,21.0975,F55-59
1476,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F55-59
1476,Pride and Remembrance Run,5km,2013-06-29,5.0,F55-64
1476,Goodlife Toronto Marathon, Half Marathon, and 5k,half marathon,2013-05-05,21.0975,F55-59
727,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M40-44
3056,Ironman Mont-Tremblant,overall results,2013-08-18,-1,M35-39
3056,Ironman Syracuse 70.3,overall results,2013-06-23,-1,M35-39
3056,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,M35-39
3056,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M35-39
8243,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F40-44
7672,Demi-marathon Bonneville de Lachine,10km,2014-08-24,10.0,M30-39
7672,Marathon Oasis de Montreal,10km,2013-09-22,10.0,M35-39
7672,Marathon Oasis de Montreal,1km p tit marathon,2012-09-23,1.0,M13+
4997,Army Run - Course de l'Armée,half marathon   half marathon,2014-09-21,-1,F40-44
4997,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,F40-44
4997,Army Run - Course de l'armee,half marathon   half marathon,2013-09-22,-1,F40-44
4997,Ottawa Race Weekend,ottawa half marathon   half marathon,2013-05-26,-1,F40-44
4997,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,F40-44
4997,Ottawa Race Weekend,marathon,2012-05-27,42.195,F40-44
3131,Scotiabank Toronto Waterfront Marathon,marathon,2014-10-19,42.195,M35-39
3131,Marathon Oasis Rock ‘n’ Roll de Montréal,half marathon,2014-09-28,21.0975,M35-39
3131,Défi Boréal Sainte-Anne-de-Bellevue,20km,2014-08-03,20.0,M30-39
3131,Défi Tri-O-Lacs,5km,2014-05-31,5.0,M30-39
3131,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M35-39
3131,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M35-39
3131,Banque Scotia 21km et 5km,21km,2013-04-28,21.0,M35-39
3131,Demi Marathon Hypothermique,half marathon,2013-02-17,21.0975,M30-39
3131,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M35-39
3131,Banque Scotia 21km et 5km,21,1km,2012-04-29,-1,M35-39
3131,Demi Marathon Hypothermique,half marathon,2012-02-18,21.0975,M30-39
4726,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,F30-34
1403,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M50-54
1403,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M50-54
1403,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M50-54
828,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M40-44
4472,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
7131,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M30-34
7131,Pentathlon des neiges,defi courte distance  solo,2013-03-02,-1,M30-39
844,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M18-24
4329,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M40-44
4329,Vert le Raid - XC de la Vallee,21km,2014-08-17,21.0,M40-49
4329,Scotiabank Toronto Waterfront Marathon,marathon,2013-10-20,42.195,M40-44
4329,Defi Velo Mag,defi asics 10km course,2013-09-22,-1,M40-44
1417,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
1224,The North Face Ultra-Trail Harricana du Canada,28km   momentum technologies,2014-09-13,28.0,M30-39
1224,Triathlon de Valleyfield,triathlon olympic,2014-08-24,-1,M30-34
1224,Ironman Mont-Tremblant 70.3,overall,2014-06-22,-1,M30-34
1224,Defi Gerard Cote de St-Hyacinthe,15km,2014-05-11,15.0,M30-34
1224,Banque Scotia 21km et 5km,21km,2014-04-27,21.0,M30-34
1224,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M30-34
1224,Triathlon Trimemphre de Magog,triathlon sprint,2013-08-11,-1,M30-34
1224,Triathlon / Duathlon Mont-Tremblant,duathlon sprint,2013-06-08,-1,M30-39
1224,Duathlon Sorel-Tracy,competitif,2013-05-19,-1,M30-39
1224,Banque Scotia 21km et 5km,21km,2013-04-28,21.0,M30-34
1224,Classique Du Parc La Fontaine,10km,2012-10-14,10.0,M30-39
1224,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M30-34
1224,Demi-Marathon Granby,half marathon,2012-09-09,21.0975,M30-39
1224,Défi Boréal Sainte-Anne-de-Bellevue,10km,2012-08-05,10.0,M30-39
1224,Banque Scotia 21km et 5km,21,1km,2012-04-29,-1,M30-34
3082,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M45-49
3082,Tour du Lac Brome,20km route,2013-06-16,20.0,M40-49
2983,Marathon Oasis Rock ‘n’ Roll de Montréal,marathon,2014-09-28,42.195,M35-39
3089,Tour du Lac Brome,20km route,2014-06-15,20.0,M40-49
3089,Tour du Lac Brome,22.2km chemin de campagne,2014-06-14,22.2,M40-49
3089,Marathon Oasis de Montreal,half marathon,2013-09-22,21.0975,M40-44
3089,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M40-44
3089,Marathon Oasis de Montreal,marathon,2012-09-23,42.195,M40-44
7644,Scotiabank Toronto Waterfront Marathon,marathon,2014-10-19,42.195,M40-44
7644,Triathlon Ste-Agathe,duathlon sprint,2014-08-03,-1,M40-44
7644,Tamarack Ottawa Race Weekend,scotiabankm ottawa marathon,2014-05-25,-1,M40-44
7644,Marathon Oasis de Montreal,marathon,2013-09-22,42.195,M40-44
7644,Ottawa Race Weekend,ottawa marathon,2013-05-26,-1,M40-44
