RUNNER,GENDER,AGE,RAN 2011,RAN 2012,RAN 2013,RAN 2014,RAN 2015,EVENT COUNT,AVG_DIST,RUN_RATIO,TIME_WEIGHT,TOTAL DISTANCE,PERFORMANCE,AVG SPEED
1478,M,41,0,0,1,1,1,4,28.1316666667,0.75,1.5,125.59,4454.67605,2.37380970309
2334,M,44,0,0,1,1,0,4,30.13,0.75,1.5,89.39,3597.83605,1.86031501085
5842,M,41,0,1,0,0,0,4,31.4633333333,0.75,3.0,93.39,3661.83605,1.96713832734
1842,M,49,0,1,1,0,1,2,26.0975,1.0,2.5,94.39,2770.6270375,2.91962750985
777,F,53,0,1,1,0,0,3,35.1625,1.0,2.33333333333,105.4875,4005.94055625,2.9289045595
3252,M,38,0,1,1,1,0,11,15.53925,0.909090909091,2.0,154.3925,2722.52351875,3.69106960988
7180,F,24,0,1,0,1,0,2,31.64625,1.0,2.0,63.2925,2225.52253125,2.68523397765
7134,M,55,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.44410333642
55,F,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.71364171709
3155,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,0.0
3603,M,30,0,1,1,0,0,4,24.4308333333,0.75,2.5,72.2925,2326.52253125,1.98816991482
6050,M,49,0,1,1,1,0,3,35.1625,1.0,2.0,105.4875,4005.94055625,3.05671225462
2773,M,43,0,1,1,1,1,9,33.756,0.555555555556,1.77777777778,163.78,6236.4630875,1.39382072546
6655,F,43,0,1,1,0,0,9,15.67375,0.888888888889,2.66666666667,124.39,3212.6270375,2.71680007838
4227,M,53,0,1,1,1,1,15,23.098,0.333333333333,2.13333333333,121.49,3671.8370375,0.802519758285
3578,F,49,0,0,1,0,1,1,42.195,1.0,2.0,84.39,3560.83605,2.14301087788
906,M,24,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.06204644412
7092,M,53,0,0,0,1,1,1,21.0975,1.0,1.0,84.2925,2666.52253125,2.58676703708
1954,F,31,0,0,1,1,1,2,31.64625,1.0,1.5,84.39,2670.6270375,3.01337552415
4728,M,55,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.6185304704
7308,F,41,0,1,1,1,1,12,20.8152083333,1.0,1.91666666667,291.9775,7472.56858125,2.69895811612
4929,M,49,0,1,1,0,1,2,31.5975,1.0,2.5,84.2925,2666.52253125,2.60637798353
1728,M,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.3047462406
1636,M,31,0,1,0,0,0,1,21.0975,1.0,3.0,21.0975,445.10450625,3.15547412504
2897,M,30,0,0,1,0,0,2,31.64625,1.0,2.0,63.2925,2225.52253125,4.22196662847
7486,M,28,0,0,1,1,1,2,42.195,1.0,1.5,83.39,3561.83605,1.66440468852
3653,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.63801187871
4287,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.16304347826
8578,F,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.29420400174
8580,M,54,0,1,1,1,1,9,30.14,0.777777777778,1.66666666667,301.2725,9002.40759375,1.15272599237
5214,M,42,0,1,1,1,1,15,19.8785,0.333333333333,2.06666666667,126.5875,4591.15055625,0.862494083296
2182,M,44,0,1,1,1,0,12,29.0090625,0.666666666667,1.83333333333,228.0725,7570.77660625,1.91378962041
863,M,50,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.26586832778
648,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.69904444639
5442,F,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.4968933073
1388,M,48,0,1,1,1,1,8,30.9470833333,0.75,2.25,208.6825,7167.35858125,2.60403648389
196,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.31243492081
7403,F,53,0,0,0,1,1,1,21.1,1.0,1.0,63.295,2225.628025,3.03522963701
7493,F,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.60962335333
3811,M,40,0,1,1,1,1,5,19.6585,1.0,2.0,161.585,5126.0450625,2.79662235786
4999,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.39460981496
6247,F,34,0,1,1,1,1,4,26.371875,1.0,1.75,168.78,4451.0450625,2.30670226699
3360,M,38,0,0,0,1,1,3,23.5975,0.666666666667,1.0,44.195,1808.418025,1.48008972027
5651,M,52,0,1,0,0,1,1,None,0.0,3.0,41.195,1781.418025,1.39604515608
6770,M,58,0,1,1,1,0,4,25.54875,1.0,1.75,102.195,2980.418025,2.73783682177
6664,M,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.50787518574
6602,F,24,0,1,1,0,0,2,42.195,1.0,2.5,84.39,3560.83605,2.64513297897
2791,M,34,0,1,1,1,0,5,23.318,1.0,2.2,116.59,3263.4670375,3.15420060708
4275,M,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.66837412256
1006,M,None,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.27490834591
1222,M,42,0,1,1,1,1,5,14.439,1.0,1.8,114.39,2970.6270375,2.66074593023
1108,M,45,0,0,1,0,0,2,42.195,0.5,2.0,41.195,1781.418025,1.29668539728
294,M,55,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.40866537276
8084,F,32,0,1,1,0,0,2,26.0975,1.0,2.5,52.195,1880.418025,2.94481610459
6782,M,35,0,1,1,1,0,7,24.58125,0.857142857143,2.0,167.585,4443.83605,2.20726781947
8108,M,34,0,1,0,0,1,3,31.64625,0.666666666667,3.0,67.2925,2251.52253125,2.54724701175
8516,M,55,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.33224629671
4642,M,28,0,0,0,1,0,1,21.0975,1.0,1.0,21.0975,445.10450625,2.98282199915
4257,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.41114285714
8111,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.81112591606
3479,F,45,0,0,0,1,1,3,42.195,0.333333333333,1.0,58.2925,2230.52253125,0.65560118727
6423,M,51,0,1,1,1,1,28,22.3826923077,0.464285714286,2.07142857143,321.17,9497.8811125,0.548001216056
6861,M,35,0,1,1,0,0,3,27.7641666667,1.0,2.33333333333,133.2925,3925.52253125,3.84204655083
2137,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.48103721997
1474,F,51,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.48805943747
4179,F,44,0,0,1,1,1,3,11.0325,1.0,1.33333333333,75.2925,2297.52253125,1.88668921911
6293,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.26510872089
4120,M,31,0,1,0,1,1,8,30.5975,0.25,1.75,58.195,2174.418025,-0.685324832456
947,M,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.92614424411
482,M,40,0,1,1,1,0,9,26.6585,0.555555555556,2.22222222222,129.2925,3895.52253125,1.83364353974
7825,F,43,0,0,0,1,1,1,30.0,1.0,1.0,93.2925,3125.52253125,2.58873553187
3133,M,45,0,1,1,0,1,2,26.0975,1.0,2.5,62.195,1980.418025,3.62555393823
86,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.62482190304
6285,M,51,0,1,1,1,1,3,28.0975,1.0,2.0,105.39,3111.6270375,2.70994950757
667,F,50,0,0,1,1,1,8,10.7621875,1.0,1.5,107.195,1515.2090125,2.5131016223
295,F,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.21693900068
2722,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.87588604144
3165,F,29,0,1,1,1,1,6,22.573125,0.666666666667,1.83333333333,172.6825,5375.14956875,1.66637229882
6529,M,61,0,0,1,1,0,2,42.195,1.0,1.5,84.39,3560.83605,3.16057497715
7501,M,44,0,0,1,1,0,2,31.64625,1.0,1.5,84.39,2670.6270375,3.47593898641
4119,F,45,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.87021291069
3052,M,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.12347324006
7343,M,42,0,1,1,1,1,8,36.0975,0.75,2.125,334.585,26583.0450625,1.65224089652
160,M,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,5.06968641115
2146,M,45,0,0,1,0,0,2,23.5975,1.0,2.0,47.195,1805.418025,3.00005661485
1563,M,46,0,1,0,0,0,3,24.065,1.0,3.0,72.195,2280.418025,2.9591870723
964,M,23,0,0,0,1,1,2,13.54875,1.0,1.0,69.2925,2261.52253125,2.67528914809
3634,F,38,0,0,0,1,1,1,21.0975,1.0,1.0,42.195,890.2090125,1.66879425467
7992,F,42,0,1,0,0,1,1,None,0.0,3.0,41.195,1781.418025,0.817136001233
7762,M,28,0,0,0,1,1,6,22.3983333333,0.5,1.0,62.195,2110.418025,1.21929391557
4285,M,55,0,1,1,1,0,7,30.54,1.0,2.57142857143,213.78,8134.1721,2.82575845543
5306,M,41,0,0,1,1,0,2,23.5975,1.0,1.5,47.195,1805.418025,1.6501650165
3671,M,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.92027129905
6315,F,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.42695272058
2868,F,41,0,1,1,1,1,8,22.8692857143,0.875,2.25,169.085,4314.08605,3.02698818215
6024,M,41,0,0,0,1,1,1,21.0975,1.0,1.0,84.3925,2670.73253125,2.92507546779
2954,M,38,0,1,1,0,0,3,31.64625,0.666666666667,2.33333333333,62.2925,2226.52253125,1.94570144253
2984,M,35,0,1,1,0,1,2,21.5975,1.0,2.5,53.195,1881.418025,3.30692038281
2710,M,33,0,1,1,0,0,2,42.195,0.5,2.5,41.195,1781.418025,1.63916761099
3484,M,42,0,1,0,1,0,2,26.0975,1.0,2.0,52.195,1880.418025,2.63927646955
3194,M,40,0,0,1,0,0,2,32.1975,1.0,2.0,64.395,2273.258025,3.020058458
5101,M,24,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.26586832778
1189,F,44,0,1,0,0,1,1,21.0975,1.0,3.0,63.2925,2225.52253125,2.51572753372
7388,F,47,0,1,0,1,0,2,31.64625,1.0,2.0,63.2925,2225.52253125,2.30033347046
1371,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.36617471081
8032,M,43,0,1,1,1,1,11,25.9853125,0.727272727273,1.90909090909,251.98,7507.094075,1.75132493951
1492,F,31,0,1,1,0,1,5,23.0975,1.0,2.6,136.585,3660.83605,2.68713761489
6491,M,44,0,0,1,0,1,1,21.0975,1.0,2.0,42.195,890.2090125,3.0711089396
5154,M,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.20168449807
1855,M,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.50772613812
5217,M,58,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,0.0
7648,M,40,0,1,1,0,0,5,22.6585,1.0,2.4,113.2925,3125.52253125,2.93904226878
5571,M,40,0,1,1,0,0,3,28.13,1.0,2.33333333333,84.39,2670.6270375,3.0458799693
6788,F,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.47855968045
2898,M,53,0,0,0,1,0,2,42.195,1.0,1.0,84.39,3560.83605,2.9710633157
3320,M,50,0,1,1,1,1,37,23.9757692308,0.351351351351,1.94594594595,372.7825,12315.1505562,0.746650482022
5073,F,49,0,0,1,1,1,3,38.13,1.0,1.33333333333,135.4875,4905.94055625,2.87231512888
1699,M,43,0,1,1,0,0,3,28.13,1.0,2.66666666667,84.39,2670.6270375,3.60667362712
6533,F,30,0,1,1,1,1,3,28.13,1.0,2.0,105.4875,3115.73154375,2.08143797897
1844,F,28,0,1,1,1,0,3,13.6991666667,1.0,2.0,41.0975,645.10450625,1.99857752251
7516,F,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.00170733442
4474,M,36,0,1,1,1,1,9,25.517,0.555555555556,2.22222222222,120.585,4459.0450625,1.1946212729
3148,M,49,0,1,1,1,1,6,25.0975,0.833333333333,2.5,166.6825,5987.35858125,2.55713213792
3698,M,33,0,0,0,1,1,2,42.195,0.5,1.0,40.195,1782.418025,0.0
7239,M,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.3653692774
8431,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.98240033927
7901,M,57,0,1,0,1,1,2,31.64625,1.0,2.0,61.2925,2227.52253125,0.99753046358
846,M,66,0,0,1,1,0,2,42.195,0.5,1.5,41.195,1781.418025,0.971742434711
2322,M,46,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.12694530903
2297,F,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.98662231031
8368,M,33,0,0,1,1,0,2,42.1975,1.0,1.5,84.395,3561.258025,3.04489284327
7345,F,34,0,0,1,1,0,2,31.64625,1.0,1.5,63.2925,2225.52253125,2.45395287119
3824,M,56,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.81018981019
2221,M,51,0,1,1,1,1,5,16.639,1.0,2.0,104.2925,2646.52253125,3.16530277999
8071,M,24,0,1,1,0,0,2,31.64625,1.0,2.5,63.2925,2225.52253125,3.33356315549
3043,F,19,0,0,1,0,0,1,5.0,1.0,2.0,5.0,25.0,2.25225225225
763,M,29,0,0,1,1,0,3,35.1625,1.0,1.33333333333,105.4875,4005.94055625,2.8571684136
8406,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.15820162652
2336,M,61,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.79956210191
84,F,30,0,1,1,1,0,5,31.64625,0.4,2.4,60.2925,2228.52253125,1.19250420016
5412,M,26,0,0,0,1,0,2,42.195,0.5,1.0,41.195,1781.418025,1.18986520783
6993,F,40,0,0,1,0,0,2,31.5975,1.0,2.0,63.195,2221.418025,3.3213159393
3498,M,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.10659011483
3800,M,34,0,0,1,1,0,2,42.195,1.0,1.5,84.39,3560.83605,2.38028953905
1766,F,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.64595221672
4250,M,40,0,0,0,1,1,1,21.0975,1.0,1.0,83.2925,2425.52253125,2.42724164096
216,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.8482260184
7361,M,43,0,1,1,1,0,6,24.4308333333,0.5,2.0,70.2925,2328.52253125,1.62617333309
6875,M,46,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.68655290972
2803,M,25,0,1,1,0,0,7,29.078,0.714285714286,2.57142857143,143.39,4803.83605,1.90573912563
322,M,38,0,1,1,1,1,13,21.7806818182,0.846153846154,1.53846153846,288.685,6973.04605,2.08398754221
1302,M,46,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.45520799214
5357,M,32,0,1,1,1,0,3,31.4633333333,1.0,2.0,94.39,3660.83605,2.42685859615
673,M,47,0,1,1,0,1,4,34.7966666667,0.75,2.5,145.585,5742.254075,2.58229009038
6571,M,38,0,0,1,1,1,4,None,0.0,1.5,38.195,1784.418025,0.552149388153
7360,M,59,0,1,1,1,1,8,22.64875,0.75,1.75,154.99,4224.0870375,2.238877703
8603,M,38,0,1,1,1,0,4,28.13,0.75,1.75,82.39,2672.6270375,1.89401115134
2756,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.51145765133
4113,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.59517805523
6058,M,65,0,1,1,0,0,2,42.195,1.0,2.5,84.39,3560.83605,2.41925514481
588,F,32,0,1,1,1,0,4,31.621875,1.0,1.75,126.4875,4446.94055625,2.33885495484
7807,F,24,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.73354495983
6136,M,27,0,1,1,1,0,4,24.4308333333,0.75,2.25,72.2925,2326.52253125,2.35951083888
3307,M,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.54232692655
5572,M,55,0,1,1,0,0,4,42.195,0.25,2.25,39.195,1783.418025,0.708172657725
5938,M,38,0,1,0,0,1,1,10.0,1.0,3.0,32.0975,546.10450625,3.19555770178
6352,F,40,0,1,1,1,1,4,28.13,0.75,2.0,114.4875,3216.73154375,2.36743842518
7049,M,66,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.63159535986
4309,M,43,0,0,0,1,0,3,22.7316666667,1.0,1.0,89.2925,2691.52253125,1.97806413903
4345,M,25,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.58587575423
972,F,28,0,0,0,1,0,2,42.195,1.0,1.0,84.39,3560.83605,2.41784800236
3441,M,39,0,0,1,1,1,6,22.639,0.833333333333,1.66666666667,132.195,3522.418025,2.94096061392
8125,M,41,0,0,0,1,1,3,21.09875,0.666666666667,1.0,39.1975,893.31450625,1.07785894694
6447,F,29,0,1,1,1,0,4,23.5975,1.0,2.25,94.39,2770.6270375,2.57393747924
6578,M,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.23630924988
2141,M,60,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.57962951641
4758,M,50,0,1,1,0,0,2,31.64625,1.0,2.5,63.2925,2225.52253125,3.08460895228
340,M,28,0,0,0,1,0,1,21.0975,1.0,1.0,21.0975,445.10450625,2.41888328365
2696,M,45,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.80365448505
6145,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.94390567222
6721,F,45,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.53240907454
7240,F,29,0,0,1,1,0,2,31.64625,1.0,1.5,63.2925,2225.52253125,1.91624300298
2478,M,60,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.08150149712
3226,F,36,0,1,1,1,1,13,12.0216666667,0.692307692308,2.15384615385,102.195,2372.418025,1.16463769272
8259,F,45,0,1,1,1,0,7,22.7641666667,0.428571428571,2.14285714286,74.2925,2354.52253125,1.50059697271
5955,F,22,0,1,1,0,0,3,31.64625,0.666666666667,2.66666666667,62.2925,2226.52253125,2.0192281822
8104,M,32,0,1,1,1,1,3,28.13,1.0,2.0,91.39,2773.6270375,1.8216311474
2811,M,43,0,1,0,1,1,4,23.0975,0.75,1.5,74.2925,2298.52253125,1.87393413749
1347,F,45,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.08465531106
4578,M,41,0,1,0,0,0,2,31.64625,1.0,3.0,63.2925,2225.52253125,3.50390012853
132,F,55,0,1,1,1,1,13,19.7676923077,1.0,2.07692307692,303.0775,7782.19858125,2.54936459915
8521,F,46,0,1,0,1,1,5,20.639,1.0,1.4,113.195,2921.418025,3.39905872274
3266,M,56,0,1,1,0,1,4,42.195,0.5,2.25,103.4875,4007.94055625,1.37751073718
1321,M,29,0,1,1,1,1,8,33.4842857143,0.875,1.5,434.4875,28216.7315438,2.37574700297
4327,M,60,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.20655064975
8546,M,46,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.17494356659
4521,M,56,0,1,1,1,1,4,38.13,0.75,2.0,134.4875,4906.94055625,2.22917821737
7559,M,34,0,1,1,1,0,5,24.4308333333,0.6,1.6,71.2925,2327.52253125,1.77825880103
7822,F,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.27711818672
1711,F,42,0,1,1,1,1,18,20.9885,0.555555555556,1.88888888889,216.9825,5555.57055625,0.757705561467
3865,M,60,0,1,1,0,0,3,42.195,0.666666666667,2.33333333333,83.39,3561.83605,1.91442829359
2009,F,54,0,1,0,0,0,2,31.64625,1.0,3.0,62.2925,2226.52253125,1.99201912079
7370,F,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.03692241255
7972,F,43,0,0,0,1,1,1,5.0,1.0,1.0,26.0975,470.10450625,3.42546134114
7699,F,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,0.0
2695,M,28,0,0,0,1,0,2,26.0975,1.0,1.0,52.195,1880.418025,3.30504456375
2886,M,46,0,1,1,1,1,5,29.5365,1.0,2.0,168.78,5341.254075,3.54855539557
6973,M,44,0,1,1,1,1,8,25.2264285714,0.875,2.125,196.6825,5997.14956875,3.25673579436
6335,M,54,0,0,1,1,0,3,31.5975,0.666666666667,1.66666666667,62.195,2222.418025,2.00205447056
1179,M,38,0,1,1,1,0,5,42.195,0.2,2.4,38.195,1784.418025,0.565738217864
2491,M,26,0,1,0,0,0,4,30.5975,0.5,3.0,59.195,2143.418025,-1.06150564233
4967,F,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.89045698925
1615,F,36,0,1,1,1,0,5,18.573125,0.8,1.8,73.2925,2327.52253125,2.01476753746
481,M,45,0,1,1,1,0,9,16.774375,0.888888888889,1.88888888889,133.195,3163.418025,2.77529928588
6161,M,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.08195588888
4386,M,43,0,0,0,1,1,2,19.0,1.0,1.0,56.0975,1332.10450625,1.40598034162
545,M,40,0,1,1,1,0,6,15.5325,1.0,1.5,93.195,1631.2090125,2.46568341913
3573,F,48,0,0,0,1,0,4,26.371875,1.0,1.0,105.4875,3115.73154375,1.8655754068
7689,M,30,0,1,1,1,0,5,38.778,1.0,1.6,193.89,8779.08605,2.55977172649
4869,F,28,0,0,1,1,0,3,28.13,1.0,1.33333333333,84.39,2670.6270375,2.64876872788
7014,M,40,0,1,1,1,0,4,26.0975,0.75,2.0,77.2925,2451.52253125,2.32155265799
5547,M,47,0,1,1,0,1,3,28.13,1.0,2.66666666667,105.4875,3115.73154375,3.05263282214
4697,M,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.23209498277
2122,M,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.80831946755
7908,M,37,0,1,1,1,1,6,22.073125,0.666666666667,2.16666666667,91.2925,2577.52253125,1.57461174508
596,F,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.03016157989
3358,M,38,0,0,1,1,1,2,21.0,0.5,1.5,62.195,2222.418025,1.93414980804
7712,M,43,0,0,0,1,0,2,23.5975,1.0,1.0,47.195,1805.418025,2.34122543316
7951,M,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.51835273053
191,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.02500359937
3324,M,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.89880461665
2202,F,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.13149121035
6812,M,24,0,0,1,0,0,1,10.0,1.0,2.0,10.0,100.0,2.9197080292
4353,F,49,0,1,1,1,1,8,28.871875,1.0,2.125,356.4625,12417.8216687,1.77007644708
2072,M,46,0,1,1,1,0,14,43.9410714286,0.5,2.07142857143,300.5875,19499.1505562,1.99869994402
5299,F,45,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.23739328702
8199,M,45,0,1,1,0,0,2,42.195,0.5,2.5,41.195,1781.418025,1.58413425439
2765,M,47,0,1,1,1,1,20,21.4897916667,0.6,1.9,290.0725,8598.77660625,1.00897007716
4147,M,46,0,1,0,1,1,3,None,0.0,1.66666666667,73.39,3571.83605,0.216327396276
6204,F,35,0,1,1,0,0,4,23.5975,1.0,2.25,94.39,2770.6270375,2.93324649418
280,M,55,0,1,1,0,0,2,23.5975,1.0,2.5,47.195,1805.418025,2.81522067261
8279,M,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.02005936423
1298,M,45,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.20387243736
2252,M,56,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.06449270099
1904,F,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.2062745098
5868,M,36,0,1,1,1,1,7,42.195,1.0,1.85714285714,337.56,14243.3442,3.05786063988
25,F,53,0,0,0,1,1,4,8.75,1.0,1.0,87.195,2205.418025,2.97769108696
2470,F,38,0,1,1,1,0,3,26.0975,0.666666666667,2.0,51.195,1881.418025,1.70007901144
4630,M,51,0,1,1,0,1,3,42.195,0.666666666667,2.33333333333,125.585,5342.254075,2.7573620544
6148,M,61,0,1,1,1,1,4,26.0975,0.5,2.0,76.2925,2352.52253125,1.86177181964
8687,M,50,0,1,1,0,0,4,18.04875,1.0,2.25,71.195,2081.418025,2.17371893639
1208,M,40,0,1,1,0,0,4,22.3475,1.0,2.75,89.39,2695.6270375,3.22970398352
7119,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.98976704706
1013,M,30,0,1,1,0,0,3,42.195,0.333333333333,2.66666666667,40.195,1782.418025,1.08338217012
7382,F,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.7670666929
2369,F,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.06020213857
3329,F,28,0,1,1,0,0,3,35.1625,1.0,2.66666666667,105.4875,4005.94055625,2.8334620596
7817,M,37,0,1,1,1,1,12,17.56125,0.666666666667,1.75,138.49,4313.04605,2.19007088033
1623,M,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.93122612018
4847,M,48,0,1,1,1,0,4,44.29875,1.0,2.25,177.195,13305.418025,5.07775929523
856,M,33,0,0,0,1,0,1,21.0975,1.0,1.0,21.0975,445.10450625,2.30221518987
6221,M,55,0,1,0,1,0,5,23.573125,0.8,2.6,93.2925,2767.52253125,2.49147620595
4789,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.65293048221
2360,M,31,0,1,0,0,0,1,21.0975,1.0,3.0,21.0975,445.10450625,2.31993622168
5909,M,51,0,1,1,1,1,14,23.2527272727,0.785714285714,1.85714285714,273.8775,8186.56759375,2.33581038999
131,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.64131455399
215,F,52,0,1,0,0,1,1,42.195,1.0,3.0,84.39,3560.83605,2.44845502749
7899,M,43,0,0,0,1,0,1,21.0975,1.0,1.0,21.0975,445.10450625,0.0
573,M,48,0,0,1,0,1,3,21.0,0.333333333333,2.0,66.195,2248.418025,1.64901852298
517,M,45,0,1,1,1,0,3,23.5975,0.666666666667,2.0,46.195,1806.418025,2.27612880161
734,M,36,0,0,1,1,1,4,42.195,0.5,1.5,81.39,3563.83605,1.01754235081
3777,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.01822356149
4973,F,37,0,0,0,1,1,1,21.0975,1.0,1.0,161.4875,3981.73154375,2.84831378166
8642,M,34,0,0,1,1,0,4,24.4308333333,0.75,1.25,72.2925,2326.52253125,2.05258322533
2256,F,35,0,1,1,0,0,3,28.13,1.0,2.66666666667,84.39,2670.6270375,2.73913067575
4633,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.22923710904
1485,M,42,0,0,1,0,1,3,42.195,0.333333333333,2.0,61.2925,2227.52253125,1.40082016007
